Time Taken(ms), FPS
0.673, 206.5254
0.7398, 199.4743
0.6723, 196.8721
0.702, 191.4617
0.7096, 189.7689
0.6568, 188.511
0.6764, 189.7001
0.8471, 192.2086
0.8404, 194.4257
0.6715, 192.3034
0.7492, 187.023
0.6681, 186.2082
0.7309, 181.3714
0.8769, 181.581
0.6979, 181.3284
0.6915, 182.4371
0.6847, 181.4478
0.756, 184.0314
0.6827, 183.8141
0.8333, 188.1432
0.661, 183.4388
0.7303, 184.1387
0.9275, 184.2075
0.7896, 186.1069
0.807, 184.4066
0.7473, 183.8151
1.1388, 188.3422
0.7049, 185.7992
0.6642, 185.7876
0.7472, 185.7862
0.6967, 186.4375
0.7377, 190.939
0.6888, 189.9001
0.6753, 189.6477
0.7051, 193.9205
0.6993, 195.4218
0.6603, 194.326
0.7475, 196.2561
0.7131, 199.4274
0.8034, 198.1854
0.7085, 199.0576
0.6783, 203.4768
0.7131, 208.3495
0.6906, 214.5639
0.7137, 219.0929
0.694, 224.4399
0.7343, 228.1603
0.7939, 230.9803
0.6736, 228.6406
0.8154, 231.4129
0.7109, 231.4182
0.6648, 226.3112
0.7454, 230.8896
0.7109, 229.6334
0.665, 212.7175
0.8117, 213.5231
0.7484, 214.3816
0.6601, 212.4842
0.7409, 216.7816
0.6834, 222.0764
0.7434, 226.2644
0.7316, 229.4458
0.6974, 233.1195
1.0326, 235.0159
0.6933, 236.4654
0.729, 237.8346
0.7037, 241.997
0.7319, 243.8611
0.8348, 246.722
0.6808, 245.8948
0.7443, 249.9174
0.7882, 251.3567
0.7119, 254.4303
0.6952, 255.3728
0.7379, 258.1571
0.7405, 258.3259
0.762, 260.8874
0.8072, 260.8661
0.7224, 260.4082
0.6982, 262.9847
0.7319, 265.1217
0.7487, 268.1406
0.7037, 266.9031
0.687, 270.1118
0.707, 271.6473
0.7779, 273.1047
0.7103, 271.9994
0.812, 273.0307
0.8444, 271.265
0.8728, 272.1074
0.8119, 268.484
0.7811, 251.5207
0.915, 249.2135
0.7981, 249.4517
0.9288, 245.6072
0.7543, 241.9352
0.722, 244.0659
0.7174, 238.3018
0.7461, 237.2827
0.694, 239.3063
1.0896, 242.2492
0.8062, 235.4796
0.8178, 237.6422
0.7273, 240.1355
0.7667, 221.8739
0.7777, 223.357
0.7897, 226.7428
0.8784, 227.9875
1.0324, 228.5163
0.851, 225.1968
0.9065, 223.8878
0.8972, 222.4718
0.9386, 224.0045
0.8467, 222.5226
0.7879, 224.565
0.7166, 228.4144
0.7956, 231.503
0.7598, 221.2694
0.9884, 220.4396
0.6756, 215.3793
0.6926, 213.6084
0.8239, 213.7096
0.7551, 214.5512
0.674, 213.1804
0.7913, 209.2327
0.7385, 205.2545
0.7161, 200.5177
0.7512, 199.5215
0.6943, 197.4832
1.1996, 198.2923
0.7243, 192.9383
0.6593, 194.4279
0.7005, 195.1709
0.7197, 198.8082
0.7636, 198.2543
0.7935, 197.1557
0.6567, 188.9831
0.6624, 190.0103
0.7867, 192.9971
0.6676, 193.5628
0.6582, 195.4128
0.814, 199.365
0.6981, 197.2778
0.7477, 199.5015
0.7001, 197.3981
0.7206, 189.4566
0.7384, 193.0506
0.692, 193.0782
0.6674, 191.9565
0.7231, 196.8107
0.8765, 198.6523
0.6692, 196.833
0.697, 200.2293
0.6805, 201.1649
0.6644, 200.7346
0.8188, 203.1859
0.8471, 200.806
0.6943, 197.4576
0.6692, 197.541
0.7887, 201.1184
0.6689, 199.9941
0.6669, 197.0093
0.6904, 197.4657
0.7575, 200.0194
0.7888, 202.4323
0.6751, 202.848
0.9089, 198.7123
0.6791, 198.332
0.6507, 198.0419
0.7737, 200.706
0.7186, 199.432
0.752, 202.4752
0.8151, 204.9084
0.7047, 205.4778
0.7344, 206.6468
0.7711, 208.5341
1.0072, 209.1337
0.7494, 200.0073
0.7497, 201.3784
0.751, 202.3535
0.7188, 203.5162
0.8474, 205.4472
0.7193, 206.2129
0.6681, 207.0504
0.6744, 206.7723
0.7226, 206.5563
0.6739, 194.5395
0.8747, 197.548
0.6669, 194.6391
0.6609, 194.088
0.6693, 193.3573
0.6622, 192.4852
0.7018, 196.9887
0.6598, 196.5969
0.8886, 199.4962
0.6833, 198.4244
0.7425, 200.3481
0.8466, 190.5415
0.7607, 190.9585
0.9827, 194.8354
0.8388, 191.2538
0.8469, 191.3342
0.8752, 194.918
0.9129, 193.0589
0.7462, 194.7428
0.6886, 194.7522
0.7605, 196.6461
0.6958, 196.3275
0.6695, 194.1937
0.8315, 197.2812
0.7949, 196.323
0.6714, 198.4705
0.6604, 197.0817
0.7466, 198.4031
0.7283, 201.4326
0.6738, 201.3172
0.8006, 203.3716
0.8143, 200.8275
0.7026, 202.6779
0.7303, 196.7534
0.8045, 197.8344
0.8263, 196.3745
0.7144, 194.9037
0.6997, 193.6628
0.6788, 195.6835
0.6635, 187.6576
0.7544, 191.2229
0.6562, 189.6616
0.6499, 192.0856
0.8847, 196.5879
0.7147, 200.0486
0.7946, 202.4355
0.7125, 204.6957
0.6877, 205.2612
0.6839, 204.8707
0.773, 206.2271
0.6679, 202.5689
0.708, 201.6506
0.6967, 202.7704
0.7087, 205.4431
0.783, 201.6888
0.8174, 204.4663
0.6862, 203.6493
0.8969, 207.3634
0.8627, 207.842
0.6983, 198.4725
0.7114, 197.4975
0.7862, 200.7488
0.7928, 203.488
0.8445, 198.5855
0.6735, 198.1562
0.6944, 200.7109
0.8312, 203.5693
0.7969, 204.8715
0.703, 205.8762
0.7668, 209.4737
0.7482, 210.8578
0.6768, 211.455
0.7263, 213.3964
0.6929, 215.3709
0.7824, 211.4675
0.7436, 214.7982
0.7246, 219.3493
0.9612, 218.1222
0.722, 218.2245
0.7231, 217.9336
0.7459, 222.7971
0.739, 224.8551
0.7382, 218.5091
0.7357, 222.8268
0.7044, 226.5641
0.7584, 228.6913
0.7403, 228.2987
0.7511, 230.6181
0.7033, 234.6351
0.7907, 232.6316
0.9908, 231.8154
0.9253, 232.1893
0.9278, 232.2326
1.0193, 232.4428
0.8445, 233.7021
0.8786, 237.0586
1.0335, 239.313
0.85, 240.3433
0.8571, 244.0701
0.7578, 235.6098
0.8797, 227.1646
0.878, 228.4662
0.7996, 230.6335
1.7308, 234.7773
0.8366, 232.0304
0.7974, 232.3322
0.8899, 236.2489
0.7774, 235.8657
0.8615, 238.5376
0.8202, 239.4527
0.9395, 239.0719
0.8124, 241.0018
0.8252, 241.8542
0.9092, 244.2491
0.7806, 244.8315
0.7595, 246.9606
0.6878, 248.4932
0.7837, 251.5616
0.7202, 252.3638
0.8601, 253.3044
0.7512, 255.5808
1.0941, 255.8722
1.0217, 254.4069
1.0721, 251.1301
0.6638, 235.9748
0.825, 222.3988
0.6963, 227.1363
1.0917, 227.0359
0.7483, 224.8338
0.9381, 226.9938
0.7206, 208.2788
0.7024, 205.3531
0.9853, 208.4626
0.7409, 211.9811
0.7071, 215.7939
0.7688, 220.042
0.7219, 223.0655
0.7486, 225.0919
0.6995, 229.8599
0.7388, 233.6302
0.7362, 235.6789
0.6941, 238.5134
0.7005, 242.9867
0.7046, 244.8852
0.7065, 247.6006
0.7274, 249.8035
0.7193, 252.1266
0.688, 254.1273
0.787, 257.3948
0.7434, 257.7284
0.7404, 256.6921
0.7, 258.5659
0.7524, 259.6608
0.7993, 260.1206
0.7374, 259.8845
0.7166, 262.0891
0.7381, 262.5005
0.7617, 258.9127
0.7098, 258.4697
0.7173, 259.9035
0.6831, 260.5562
0.8095, 260.765
0.6586, 258.1456
0.6904, 258.9021
0.6895, 260.112
0.6633, 258.4154
0.7738, 255.4393
0.6484, 255.899
0.8323, 257.7451
0.6746, 253.101
0.7057, 250.5724
0.7055, 253.4407
0.7049, 249.0848
0.7074, 252.2598
0.6883, 252.5431
0.8232, 249.6811
0.7433, 246.0335
0.6782, 245.7818
0.7266, 249.211
0.694, 250.7619
0.7267, 248.2515
0.7532, 236.1032
0.6826, 238.5341
0.7149, 242.3
0.9017, 237.4951
0.6773, 239.2658
0.6823, 241.6068
0.7053, 240.6292
0.7729, 243.1461
0.6643, 242.1666
0.6654, 244.1102
0.6954, 241.4241
0.6573, 243.7206
0.7777, 242.9033
0.6807, 241.3915
0.6867, 238.6445
0.7011, 237.2631
0.6799, 235.6219
0.7657, 229.3584
0.747, 225.8616
0.7748, 224.9521
0.8544, 212.3421
0.7651, 213.4083
0.872, 212.0734
0.8852, 207.0405
0.753, 208.7231
0.7951, 206.6089
0.8456, 208.2008
0.8736, 199.4268
0.7025, 200.3405
0.6958, 200.4614
0.671, 198.5615
0.7105, 199.8145
0.6763, 199.1228
0.6736, 198.0008
0.7143, 199.0206
0.6975, 199.0602
0.6978, 198.2583
0.7164, 195.4728
0.743, 189.5651
0.7623, 193.4936
0.7049, 192.272
0.7489, 188.5164
0.6739, 180.5015
0.8111, 182.9324
0.6902, 184.1309
0.6866, 187.0485
0.7706, 188.0217
0.7034, 189.8508
0.6924, 194.192
0.6885, 195.5918
0.7483, 194.1981
0.7117, 197.7699
0.6965, 199.8416
0.9394, 202.0395
0.7174, 203.5248
0.7023, 203.6691
0.6853, 206.1897
0.7678, 204.3781
0.6768, 206.4873
0.6729, 209.0506
0.7269, 208.9376
0.6808, 211.7322
0.7026, 208.1342
0.828, 211.6047
0.6859, 208.7821
0.6575, 210.96
0.8335, 213.1927
0.6836, 210.681
0.6845, 210.2611
0.751, 210.4465
0.7122, 211.186
0.6779, 210.5509
0.7708, 212.1115
0.7666, 213.7711
0.6786, 214.6084
0.6951, 216.2262
0.686, 216.3085
0.67, 216.6765
0.7064, 218.2212
0.701, 213.7078
0.706, 214.237
0.7316, 215.4975
0.7512, 219.0191
0.7059, 219.2309
0.7571, 219.4729
1.1294, 202.7824
0.762, 204.5553
0.7724, 204.1508
0.7155, 207.1661
0.6629, 210.2779
0.6861, 212.9762
0.7024, 217.4668
0.676, 221.1292
0.7149, 222.0865
0.6913, 221.9118
0.7216, 225.892
0.6777, 229.7665
0.6927, 231.7379
0.7788, 232.9331
0.7975, 234.2518
1.0797, 235.1033
1.3639, 231.836
0.7451, 228.6151
0.8347, 231.5078
0.743, 233.621
0.8541, 235.8605
0.7859, 235.9278
0.7853, 235.8259
0.7542, 238.2953
0.7477, 238.6716
0.8055, 241.2126
0.7585, 243.1156
0.7327, 243.9309
0.6791, 245.8035
0.6858, 247.974
0.6765, 250.028
0.6837, 251.7619
0.6923, 253.4278
0.7016, 253.7796
0.6864, 257.2086
0.6607, 259.1523
0.7119, 260.9425
0.6771, 260.3058
0.7002, 262.2661
0.662, 263.0022
0.9238, 264.2284
0.7022, 245.8661
0.6617, 242.3826
0.6744, 244.435
0.9738, 243.3167
0.7274, 240.3613
0.8184, 243.9713
0.753, 243.5787
0.8616, 243.5078
0.826, 229.8845
0.6684, 232.8392
0.6868, 234.3497
0.6642, 237.4566
0.6834, 240.4617
0.6741, 243.3979
0.6723, 242.88
0.7089, 245.848
0.6673, 247.7518
0.7169, 251.3322
0.684, 251.0161
0.6762, 248.0622
0.6588, 250.3566
0.6531, 250.0961
0.6966, 252.6754
0.6603, 252.723
0.6916, 255.3371
0.6901, 255.6419
0.8669, 256.9769
0.6964, 256.3215
0.7881, 254.5083
0.6791, 247.8763
0.676, 247.87
0.811, 246.022
0.6716, 242.916
0.7774, 237.873
1.0153, 236.0031
0.7026, 232.7493
0.6858, 230.7129
0.7245, 223.8272
0.7628, 221.3997
0.6732, 221.8241
0.6962, 218.4475
1.3373, 219.1789
0.6866, 214.1101
0.6569, 215.4153
0.6848, 215.735
0.6472, 219.9231
0.6781, 218.9904
0.7115, 221.2052
0.7084, 219.9223
0.6588, 220.6822
0.7853, 214.4771
0.7238, 214.1523
0.6873, 214.8668
0.7062, 213.2641
0.6793, 198.436
0.7899, 198.4392
0.6688, 200.7599
0.7144, 200.5882
0.7845, 202.9676
0.7308, 201.947
0.6747, 205.1297
0.759, 208.1924
0.7343, 210.6942
0.6863, 210.8609
0.6842, 213.5412
0.6616, 214.1441
0.9274, 210.9933
0.693, 212.0775
0.6826, 210.2796
0.6932, 208.4087
0.7583, 210.6803
0.6603, 209.3629
0.7247, 208.5568
0.7247, 207.9222
0.6559, 210.9855
0.6867, 211.3743
0.7299, 212.6564
0.6698, 214.2714
0.706, 216.8868
0.6716, 217.5549
0.6601, 218.7985
0.6714, 222.2837
0.7236, 227.4015
0.6867, 229.2711
0.6942, 233.2632
0.6894, 235.4912
0.687, 239.2735
0.7052, 240.7755
0.699, 244.5848
0.6759, 246.7092
0.7027, 249.5128
0.7258, 251.2753
0.7571, 252.7838
0.6636, 252.735
0.6798, 254.6575
0.7833, 256.6835
0.7599, 251.1267
0.7527, 250.2754
0.6683, 249.0692
0.7832, 248.9573
0.7797, 231.4826
0.664, 233.4152
0.7143, 235.9604
0.6667, 239.925
0.6796, 242.0105
0.662, 245.8169
0.7322, 246.6243
0.71, 246.7134
0.6712, 245.8061
0.6947, 243.6604
0.7349, 245.0317
0.6821, 246.528
0.7213, 244.5579
0.7134, 247.1889
1.0282, 249.9599
0.725, 250.7361
0.7643, 252.9928
0.6734, 253.0183
0.6463, 253.9183
1.0445, 256.5703
0.6992, 246.408
0.7798, 249.4065
0.7015, 247.2073
0.6985, 239.3846
0.7128, 243.0671
0.6735, 244.8783
0.7283, 246.8224
0.6825, 248.866
0.6956, 250.7212
0.7771, 252.7241
0.6763, 252.106
0.6958, 254.6553
0.726, 255.0826
0.6673, 257.1177
0.6609, 255.6791
0.6545, 258.5204
0.65, 260.0854
0.7046, 261.7958
0.6898, 260.5351
0.7624, 262.8122
0.6775, 262.7266
0.7798, 264.3199
0.7225, 263.0156
0.6799, 256.076
0.6952, 256.6385
0.7884, 254.1336
0.7134, 248.1055
0.6674, 249.5695
0.71, 248.4182
0.8049, 249.9005
0.6772, 244.5308
0.7057, 233.7039
0.9664, 235.7047
0.6719, 236.3426
0.6794, 238.3863
0.7373, 242.0643
0.6883, 243.2237
0.6636, 241.8206
0.6736, 243.9424
0.7415, 246.0645
0.7317, 247.715
0.804, 248.8796
0.6791, 249.3537
0.6878, 250.6925
0.6934, 253.3971
0.6746, 253.0897
0.6931, 255.1208
0.6578, 255.6512
0.6966, 256.4838
0.6687, 253.5225
0.7518, 249.5146
0.7327, 242.5981
0.8111, 236.3715
0.7261, 233.2021
0.7266, 232.878
0.95, 231.8559
0.8432, 229.7724
0.7301, 227.1401
0.6778, 223.0962
0.6668, 219.3548
0.6869, 219.3342
0.6536, 221.3875
0.6953, 217.4887
0.6936, 220.5453
0.696, 220.5298
0.7061, 220.9661
0.7401, 217.2641
0.6772, 217.6826
0.7325, 213.9051
0.689, 215.3421
0.6933, 213.3258
0.7393, 211.4568
0.8013, 207.4655
0.7917, 206.377
0.7425, 209.6479
0.8235, 205.3324
0.7927, 197.361
0.8529, 194.3596
0.9121, 190.9971
0.9168, 191.5238
0.7799, 194.0913
0.7431, 196.4014
0.8268, 199.3274
0.7705, 200.2931
0.6883, 200.2798
0.7271, 202.7286
0.6837, 202.2206
0.6915, 203.582
0.766, 205.6111
0.6753, 205.3044
0.6802, 204.4018
0.7544, 208.3458
0.7187, 205.8939
0.7803, 208.1818
0.7201, 206.8289
0.7263, 208.0619
0.6759, 209.6411
0.7183, 208.0788
1.0407, 210.3304
0.6816, 206.638
0.6717, 195.6873
0.7116, 195.8989
0.7857, 198.2728
0.736, 200.7608
0.7037, 202.9231
0.7627, 204.1801
0.8043, 199.9742
0.6649, 202.8093
0.7528, 205.7179
1.3818, 208.0874
0.7027, 207.4579
0.7573, 209.6788
0.6687, 212.6018
0.701, 211.7035
0.7087, 216.071
0.6839, 219.1388
1.2117, 221.368
0.6964, 221.309
0.7765, 212.5601
0.7627, 213.7553
0.6774, 217.0628
0.7235, 219.6395
0.7399, 223.421
0.6733, 225.0448
0.72, 224.4562
0.65, 227.8111
0.6658, 230.4874
0.7657, 233.2281
0.657, 233.6141
0.6938, 236.1227
0.6611, 237.086
0.6642, 237.1933
0.6847, 238.8891
0.6664, 239.3972
0.726, 241.4436
0.8921, 243.4507
0.8286, 243.77
0.7487, 241.5392
0.7341, 243.0581
1.1605, 245.8187
0.7572, 244.9399
0.753, 247.6393
0.7263, 248.8337
0.8208, 250.2181
0.6619, 250.3798
0.6749, 251.6382
0.6693, 253.6801
0.6843, 254.98
0.663, 255.9012
0.6671, 256.916
0.6841, 255.4167
0.7449, 251.1072
0.7976, 251.6909
0.7055, 252.4842
0.6764, 252.545
0.8091, 254.0734
0.6989, 251.7723
1.1089, 251.5901
0.6755, 248.5975
0.9738, 244.162
0.7219, 239.9845
0.7037, 239.9242
1.0116, 231.0357
0.8625, 220.6716
0.8935, 218.2896
0.7768, 217.4167
0.8748, 202.8996
0.6962, 204.6307
0.7481, 205.336
0.7316, 208.4623
0.6736, 209.5945
0.8518, 213.049
0.8932, 214.8436
0.7015, 214.7142
0.6914, 219.5723
0.6863, 222.2396
0.7709, 224.7482
0.7021, 229.0567
0.6783, 232.2903
0.6924, 234.7323
0.6708, 236.2405
0.696, 240.0685
0.7413, 241.7503
0.6758, 244.242
0.702, 241.1004
0.6904, 242.4516
0.7061, 245.3259
0.6704, 243.9084
0.6544, 247.3264
0.6782, 248.6965
0.666, 251.7484
0.672, 251.8082
0.7281, 253.2069
0.6578, 253.4035
0.7397, 255.8082
0.6993, 254.3513
0.7114, 252.8622
0.7169, 254.0695
0.8055, 254.2506
0.728, 251.4752
0.7131, 250.8452
0.7965, 251.2809
0.7157, 251.3037
0.6705, 249.2122
0.819, 250.2929
0.654, 249.2102
1.1602, 250.9933
0.6716, 249.0516
0.6852, 249.6076
1.0742, 246.2132
0.7183, 235.6669
0.7535, 236.7604
0.6572, 237.6916
0.7902, 237.6794
0.7649, 239.2577
0.8114, 225.4418
0.7404, 227.6192
0.9237, 229.1759
0.7483, 230.1091
0.8459, 230.696
0.8456, 233.6035
0.7246, 233.9224
0.7442, 237.2795
0.7128, 237.6491
0.9969, 241.0483
0.7501, 240.7862
0.8188, 240.3756
0.7097, 242.2609
0.6927, 241.8946
0.7276, 242.3937
0.6566, 243.3175
0.6868, 243.4019
0.7143, 243.7735
0.8532, 241.0532
0.8044, 239.1146
0.7467, 237.2302
0.6708, 232.8731
0.7771, 235.6898
0.6681, 236.1906
0.7532, 236.8141
0.7085, 237.8172
0.7112, 239.0195
0.7979, 240.8871
0.7684, 242.3725
0.7427, 244.3194
0.7963, 245.882
0.8763, 246.7848
0.7861, 248.5379
0.7949, 247.4771
0.7837, 248.6634
0.7774, 250.2158
0.7145, 253.3169
0.7315, 252.4562
0.8062, 252.8641
0.7114, 255.01
0.7624, 256.3621
0.6781, 254.508
0.8091, 251.5163
0.7739, 249.6725
0.7864, 249.8725
0.7752, 250.753
0.8117, 252.0264
0.7267, 253.888
0.6935, 255.9843
0.7452, 247.5167
0.7125, 233.3631
0.8132, 235.8707
0.7006, 234.6729
0.6976, 235.5665
0.7989, 238.498
0.7676, 236.3672
0.7585, 238.2469
0.7715, 239.8017
0.7493, 242.1735
0.7686, 241.4984
0.7697, 237.321
0.9408, 237.4545
0.8111, 234.9348
0.8375, 234.521
0.7132, 237.0045
0.7499, 235.3758
0.9603, 237.3908
0.7237, 233.5867
0.7302, 235.2006
0.7006, 239.04
0.8519, 240.1986
0.7157, 242.21
0.6913, 244.4334
0.7358, 247.5643
0.6949, 247.5849
0.7247, 250.0802
0.7044, 251.472
0.8902, 253.9968
0.6874, 256.034
0.8609, 254.9597
0.8263, 255.8494
0.884, 254.6937
0.833, 256.2863
0.8063, 254.9188
0.9782, 255.1909
0.9031, 255.4068
0.8516, 255.2792
0.7307, 254.2885
0.7352, 254.7662
0.718, 257.0304
0.6732, 259.0813
0.6854, 262.2557
0.7135, 263.1922
0.8395, 260.5323
0.689, 261.4109
0.7818, 261.0267
0.7177, 263.2879
0.8537, 265.2322
0.7183, 265.8434
0.7923, 266.1803
0.7084, 267.0002
0.7501, 252.4536
0.7334, 254.5506
1.1844, 255.5726
0.8357, 248.9008
0.763, 248.0892
0.7076, 250.0126
0.7831, 251.0665
0.7318, 250.0283
1.5711, 248.4082
1.3623, 235.8624
1.1839, 227.6109
0.803, 225.6019
0.9078, 227.8227
0.9158, 230.4763
0.8432, 231.4929
0.8749, 234.7485
0.8625, 230.6199
0.832, 229.5133
0.8769, 233.5487
0.8567, 235.672
0.8499, 237.5158
1.0061, 238.4647
0.974, 240.0861
1.0173, 239.2336
1.3906, 232.2247
0.7626, 223.0591
0.8191, 226.0738
1.095, 223.2322
0.8291, 217.7389
0.7847, 220.5042
1.1316, 221.1174
0.7323, 220.5701
0.7047, 224.1923
0.704, 227.6882
0.7834, 230.3074
0.7189, 233.5722
0.7588, 237.9787
0.704, 241.0061
0.9206, 243.3686
0.7642, 240.4306
0.7525, 242.7924
0.7808, 245.6978
0.787, 246.6112
0.8482, 249.7447
0.7981, 250.0306
0.8134, 251.855
0.8879, 252.7151
0.8376, 234.0132
0.86, 235.9088
0.7913, 238.1546
0.8855, 239.3571
0.8082, 242.4294
0.8195, 244.103
0.8118, 246.1613
0.748, 244.7663
0.7323, 247.6058
0.6955, 250.0757
0.7352, 253.5104
0.8927, 248.4836
0.7568, 245.6774
0.768, 242.6819
1.7849, 240.3581
1.1696, 212.0867
0.9382, 200.254
0.864, 200.0683
1.1475, 197.286
0.8302, 188.5866
0.7787, 192.3327
0.8258, 195.3876
1.0795, 196.6113
0.7482, 198.3521
0.9798, 201.6191
0.9383, 200.929
1.1463, 204.3467
0.9135, 208.2336
1.1601, 212.3697
0.8533, 215.2282
0.8735, 219.1056
0.9758, 221.3948
0.7827, 224.1491
0.9551, 225.4418
0.9473, 228.5098
0.8001, 230.8412
0.8349, 234.1403
0.7878, 233.7792
0.7346, 235.1505
0.7066, 239.9407
0.7393, 242.5138
0.7154, 245.745
0.6942, 248.2188
0.6898, 251.5051
0.7001, 251.7093
0.8781, 235.6927
0.7872, 236.172
0.8893, 236.2217
0.795, 237.9072
0.7157, 241.0836
0.8451, 244.9861
0.6908, 247.452
0.6859, 249.4083
0.6926, 252.0993
0.7802, 254.0327
0.7884, 257.2777
0.7209, 258.8195
0.701, 200.2376
0.6907, 0.1529982
0.7, 0.1698831
0.6638, 0.1887347
1.1196, 0.2096881
0.675, 0.2329649
0.7083, 0.2588243
0.6757, 0.2875464
0.6638, 0.319437
0.6812, 0.3548698
0.6945, 0.3942288
0.7161, 0.4379425
0.655, 0.4864801
0.825, 0.5403964
0.767, 0.6002766
0.6823, 0.6667128
0.8016, 0.7405212
1.237, 0.8224922
0.9058, 0.913449
0.8256, 1.014448
0.8013, 1.126483
0.6892, 1.250986
0.7263, 1.389032
0.6661, 1.542111
0.6934, 1.712247
0.6508, 1.900594
0.6635, 2.109794
0.7085, 2.341649
0.6624, 2.598621
0.7641, 2.883164
0.6783, 3.197937
0.6831, 3.548023
0.6496, 3.909273
0.6604, 4.330839
0.6528, 4.800567
0.733, 5.323933
0.6944, 5.901711
0.705, 6.539545
0.6939, 7.247455
0.6997, 8.027468
0.7082, 8.891438
0.7126, 9.839558
0.724, 10.88956
0.708, 12.04332
0.7432, 13.31559
0.8148, 14.70849
0.763, 16.23845
0.6834, 17.9227
0.7341, 19.75408
0.7074, 21.7703
0.7081, 23.97122
0.6961, 26.38797
0.7308, 28.99805
1.0808, 31.8176
1.0478, 34.77681
0.7202, 37.95611
0.6734, 41.55119
0.7307, 45.26022
0.7255, 49.29757
0.6984, 53.68047
0.7692, 58.3475
0.7607, 63.20891
0.916, 68.3189
0.8451, 73.56244
1.1141, 78.75042
0.8124, 84.28051
0.7639, 90.39233
0.8133, 96.65985
0.822, 103.2363
0.7675, 109.6413
0.8424, 116.7902
0.7984, 123.6718
0.967, 130.6075
0.7745, 137.0198
0.8434, 144.1586
0.8518, 151.0537
0.7327, 157.7278
0.8742, 162.781
0.8114, 168.2029
0.919, 174.3731
0.9609, 179.4914
0.7999, 183.3212
0.795, 188.8586
0.7933, 185.4225
0.7278, 189.437
0.6986, 195.7982
0.7044, 200.359
0.7253, 205.9704
0.7057, 209.0778
0.7804, 213.1024
0.6695, 216.8934
0.7203, 221.4626
0.9018, 225.1375
0.8084, 226.7724
0.7893, 230.6344
0.7752, 231.9082
0.8096, 235.0112
0.6953, 237.6085
0.7553, 239.8333
0.679, 242.1802
0.7131, 243.5922
0.6877, 246.22
0.7495, 246.8783
0.7015, 249.7933
0.7176, 250.4308
0.7159, 251.7771
0.7039, 252.9359
0.7093, 254.2095
0.7181, 254.1408
0.7374, 254.6587
0.6958, 255.1019
0.7253, 256.1901
0.7353, 257.3998
0.6634, 252.111
0.6851, 254.9957
0.6882, 255.57
0.739, 257.0998
0.6779, 256.2003
0.7312, 258.0055
0.7061, 253.2282
0.6595, 247.0016
0.7457, 249.5813
0.6738, 242.7414
0.6942, 239.5336
0.8873, 240.2269
0.6801, 236.9798
0.6765, 234.6778
0.8064, 229.3265
0.666, 227.6403
0.6666, 225.4371
0.7598, 224.0458
0.6617, 223.3825
0.6824, 207.4033
0.7711, 208.2404
0.6637, 207.909
0.7336, 210.3856
0.7198, 210.2696
0.7351, 204.5948
0.77, 207.1887
0.7288, 209.7863
0.8946, 212.1453
0.7339, 214.3625
0.7023, 216.2276
0.8574, 219.0187
0.7131, 221.9407
0.7103, 224.9882
0.8075, 228.384
0.7618, 228.0236
0.7654, 231.2016
0.7298, 231.823
0.8106, 232.1838
0.7038, 229.269
0.7127, 230.9698
0.7792, 233.3149
0.7715, 233.9576
0.9167, 232.9183
0.716, 233.9556
0.7146, 234.1957
1.096, 234.8984
0.9953, 231.6319
0.9788, 229.0397
1.2855, 228.8733
0.8525, 227.3174
0.884, 226.6611
0.8881, 227.5533
0.8891, 226.2388
0.8847, 226.0134
0.8551, 226.7952
0.8113, 226.5648
0.8019, 228.9648
0.7161, 230.2298
0.8829, 231.3478
0.8404, 232.2645
0.8158, 232.6142
0.8835, 233.9993
0.8367, 235.6287
0.8186, 234.9128
0.7529, 235.0718
0.7579, 225.5388
0.7098, 227.9896
0.7538, 231.2979
0.7518, 233.163
0.7592, 234.8746
0.7381, 235.6167
0.7974, 234.9959
0.729, 236.6464
0.7006, 237.0667
0.8609, 239.0114
0.7172, 237.7935
0.7023, 238.2287
0.721, 239.3162
0.7384, 238.7469
0.7521, 241.7128
0.7519, 243.0058
0.7746, 244.8583
0.6936, 245.31
0.7086, 246.7729
0.7281, 250.3852
0.7373, 252.3601
0.8064, 249.4585
0.729, 248.2582
0.7422, 249.4743
0.8787, 247.9135
0.7853, 246.2333
0.6829, 248.4966
0.7159, 250.0544
0.9393, 250.9116
0.721, 250.902
0.7279, 247.0394
0.7116, 248.5476
0.6651, 240.681
0.7338, 239.2356
0.7024, 240.1138
0.7704, 241.7852
0.742, 242.6624
0.9528, 242.4538
0.8689, 242.1473
0.8519, 240.9629
0.9754, 238.4982
0.6798, 227.4695
0.7051, 231.5697
0.7244, 233.6182
0.9519, 233.7027
0.8586, 232.7212
1.0644, 231.7187
1.0404, 227.94
0.6654, 216.0869
0.7075, 220.1096
0.7518, 220.6306
0.7452, 224.5024
0.7202, 223.8255
0.7974, 219.717
0.7484, 212.6091
0.8317, 210.7494
0.8243, 209.4476
0.868, 208.5028
0.7277, 206.7022
0.7666, 206.9712
0.7426, 205.2515
0.8121, 208.2767
0.7681, 199.6138
0.8101, 196.3805
0.7709, 197.6218
0.9086, 198.5497
0.7933, 199.9624
0.8588, 190.7888
0.6614, 185.855
0.6944, 187.1663
0.8491, 190.0476
0.7209, 189.254
0.7552, 192.6736
0.7168, 195.4204
0.7605, 193.9257
0.6932, 195.4292
0.6722, 194.5961
0.7495, 196.8289
0.6604, 198.0732
0.6516, 198.0929
0.7463, 201.3494
0.6899, 198.4961
